matchedPattern,count
XP_002927657.1,1
XP_002920034.1,1
NP_062653.2,1
XP_002435294.1,1
NP_000219.2,1
NP_001107594.1,1
ZP_06674096.1,1
NP_001073014.1,1
XP_003616748.1,1
XP_001914753.2,1
NP_524955.2,1
XP_001500135.1,1
NP_004029.2,1
XP_002162537.1,1
XP_002915515.1,1
XP_002918551.1,1
XP_425235.2,1
NP_005436.1,1
XP_003409193.1,1
NP_064464.1,1
NP_037241.1,1
NP_060401.2,1
ZP_10130407.1,1
NP_001004996.1,1
XP_002981317.1,1
XP_003434741.1,1
NP_001675.3,1
ZP_07073423.1,1
XP_851986.2,1
XP_006577543.1,1
NP_206816.1,1
XP_002270934.1,1
NP_001101893.1,1
XP_002581343.1,1
XP_002914472.1,1
XP_002131775.1,1
NP_001016067.1,1
NP_001129272.1,1
XP_421849.1,1
NP_268519.1,1
NP_001003658.1,1
XP_005427851.1,1
XP_001497733.1,1
XP_002173505.1,1
NP_206913.1,1
NP_002027.2,1
NP_003552.1,1
XP_006126300.1,1
NP_740698.1,1
NP_031821.1,1
NP_997211.2,1
XP_002435743.1,1
XP_308217.3,1
NP_869683.1,1
XP_004287450.1,1
XP_008468199.1,1
NP_223100.1,1
NP_177500.1,1
XP_001660885.1,1
NP_002178.2,1
NP_001093583.1,1
NP_005178.4,1
NP_990506.2,1
NP_038470.1,1
NP_001004808.1,1
NP_763721.1,1
XP_003393073.1,1
XP_003702525.1,1
NP_001077344.1,1
NP_648104.2,1
NP_765978.1,1
XP_005028277.1,1
XP_002270847.1,1
NP_036222.3,1
NP_060554.3,1
NP_001001396.1,1
XP_001513133.2,1
ZP_02959665.1,1
NP_252391.1,1
XP_001600076.1,1
XP_002913861.1,1
NP_173021.1,1
NP_176022.2,1
XP_820611.1,1
XP_002928184.1,1
XP_001097126.1,1
NP_001015600.1,1
NP_001034494.1,1
ZP_08007586.1,1
XP_008479779.1,1
XP_001493508.1,1
XP_676243.1,1
NP_001098190.2,1
XP_007493375.1,1
NP_003982.1,1
XP_005874505.1,1
NP_999567.1,1
NP_687984.1,1
XP_004297496.1,1
XP_003728986.1,1
NP_037373.2,1
NP_000506.2,1
NP_001036203.1,1
NP_036084.2,1
NP_001038230.1,1
XP_977039.1,1
XP_006511239.1,1
NP_666147.1,1
NP_114039.1,1
XP_001639182.1,1
XP_002914713.1,1
XP_002306842.1,1
NP_001102352.1,1
NP_001129305.1,1
XP_003855659.1,1
XP_002928301.1,1
XP_008178836.1,1
NP_207673.1,1
XP_001869348.1,1
NP_001099665.1,1
NP_031799.1,1
NP_001184002.1,1
XP_002313119.1,1
NP_006832.1,1
XP_001491653.1,1
NP_002406.1,1
XP_002919636.1,1
XP_001376486.2,1
NP_080172.1,1
NP_002282.2,1
NP_568245.1,1
NP_003844.1,1
XP_002518757.1,1
XP_001899758.1,1
XP_002585778.1,1
NP_001093395.1,1
NP_564551.1,1
XP_003849230.1,1
XP_313956.1,1
NP_899094.1,1
NP_628552.1,1
NP_689953.1,1
XP_002914193.1,1
NP_001156326.1,1
NP_999091.1,1
NP_112445.1,1
XP_392466.2,1
NP_001048400.2,1
XP_313681.5,1
XP_003571468.1,1
NP_689548.2,1
NP_058825.1,1
XP_854738.1,1
NP_687791.1,1
NP_391187.1,1
XP_004300672.1,1
XP_001113391.2,1
XP_002913466.1,1
NP_001018328.2,1
NP_001265319.1,1
XP_007571466.1,1
XP_001563942.2,1
NP_001172895.1,1
XP_002922016.1,1
XP_001664193.1,1
NP_032527.1,1
XP_001490221.1,1
XP_007528285.1,1
NP_035285.2,1
XP_002919129.1,1
NP_005551.3,1
XP_001916358.2,1
XP_001493624.2,1
XP_001504460.2,1
XP_001492378.1,1
XP_001639930.1,1
NP_776453.1,1
XP_626924.1,1
NP_001034498.1,1
XP_003523269.1,1
NP_759056.1,1
NP_000301.1,1
NP_001011566.1,1
XP_001906089.1,1
NP_001265317.1,1
NP_695858.1,1
NP_207225.1,1
XP_002915045.1,1
XP_002923913.1,1
XP_758655.1,1
NP_001087565.1,1
NP_001167007.1,1
NP_065391.1,1
ZP_08007038.1,1
XP_004524835.1,1
NP_002399.1,1
NP_065119.2,1
NP_208311.1,1
NP_001140152.1,1
NP_001006647.1,1
ZP_08007585.1,1
NP_001002254.1,1
NP_872299.2,1
NP_055141.2,1
XP_002118266.1,1
NP_001089373.1,1
NP_001182038.1,1
NP_001040593.1,1
NP_036721.1,1
NP_006185.1,1
NP_463410.1,1
NP_277053.2,1
XP_004300260.1,1
XP_001688489.1,1
XP_001660046.1,1
NP_415250.1,1
NP_003591.2,1
NP_348158.1,1
NP_001071270.1,1
NP_207165.1,1
NP_037451.1,1
XP_544571.1,1
XP_002922333.1,1
XP_001505975.2,1
NP_061849.2,1
ZP_07949110.1,1
NP_001034679.2,1
NP_001007821.1,1
NP_001075417.1,1
